country,date,feature,value
CA,2022-05-29,NewSubscription,2
CA,2022-05-30,ActiveSubscription,426
CA,2022-05-30,NewSubscription,6
CA,2022-05-31,ActiveSubscription,428
CA,2022-05-31,NewSubscription,7
CA,2022-06-01,ActiveSubscription,430
CA,2022-06-01,NewSubscription,13
CA,2022-06-02,ActiveSubscription,429
CA,2022-06-02,NewSubscription,6
CA,2022-06-03,ActiveSubscription,437
CA,2022-06-03,NewSubscription,6
CA,2022-06-04,ActiveSubscription,440
CA,2022-06-04,NewSubscription,4
CA,2022-06-05,ActiveSubscription,440
CA,2022-06-05,NewSubscription,3
CA,2022-06-06,ActiveSubscription,438
CA,2022-06-06,NewSubscription,9
CA,2022-06-07,ActiveSubscription,442
CA,2022-06-07,NewSubscription,7
CA,2022-06-08,ActiveSubscription,444
CA,2022-06-08,NewSubscription,2
CA,2022-06-09,ActiveSubscription,449
CA,2022-06-09,NewSubscription,5
CA,2022-06-10,ActiveSubscription,450
CA,2022-06-10,NewSubscription,10
CA,2022-06-11,ActiveSubscription,451
CA,2022-06-11,NewSubscription,3
CA,2022-06-12,ActiveSubscription,451
CA,2022-06-12,NewSubscription,1
CA,2022-06-13,ActiveSubscription,457
CA,2022-06-13,NewSubscription,5
CA,2022-06-14,ActiveSubscription,453
CA,2022-06-14,NewSubscription,6
CA,2022-06-15,ActiveSubscription,452
CA,2022-06-15,NewSubscription,4
CA,2022-06-16,ActiveSubscription,445
CA,2022-06-16,NewSubscription,2
CA,2022-06-17,ActiveSubscription,440
CA,2022-06-17,NewSubscription,6
CA,2022-06-18,ActiveSubscription,436
CA,2022-06-18,NewSubscription,3
CA,2022-06-19,ActiveSubscription,432
CA,2022-06-19,NewSubscription,2
CA,2022-06-20,ActiveSubscription,434
CA,2022-06-20,NewSubscription,9
CA,2022-06-21,ActiveSubscription,436
CA,2022-06-21,NewSubscription,13
CA,2022-06-22,ActiveSubscription,434
CA,2022-06-22,NewSubscription,9
CA,2022-06-23,ActiveSubscription,443
CA,2022-06-23,NewSubscription,2
CA,2022-06-24,ActiveSubscription,445
CA,2022-06-24,NewSubscription,6
CA,2022-06-25,ActiveSubscription,450
CA,2022-06-25,NewSubscription,3
CA,2022-06-26,ActiveSubscription,446
CA,2022-06-26,NewSubscription,2
CA,2022-06-27,ActiveSubscription,448
CA,2022-06-27,NewSubscription,4
CA,2022-06-28,ActiveSubscription,448
CA,2022-06-28,NewSubscription,2
CA,2022-06-29,ActiveSubscription,447
CA,2022-06-29,NewSubscription,3
CA,2022-06-30,ActiveSubscription,443
CA,2022-06-30,NewSubscription,9
CA,2022-07-01,ActiveSubscription,440
CA,2022-07-01,NewSubscription,7
CA,2022-07-02,ActiveSubscription,435
CA,2022-07-02,NewSubscription,5
CA,2022-07-03,ActiveSubscription,438
CA,2022-07-03,NewSubscription,6
CA,2022-07-04,ActiveSubscription,434
CA,2022-07-04,NewSubscription,6
CA,2022-07-05,ActiveSubscription,442
CA,2022-07-05,NewSubscription,7
CA,2022-07-06,ActiveSubscription,445
CA,2022-07-06,NewSubscription,10
CA,2022-07-07,ActiveSubscription,451
CA,2022-07-07,NewSubscription,2
CA,2022-07-08,ActiveSubscription,448
CA,2022-07-08,NewSubscription,6
CA,2022-07-09,ActiveSubscription,456
CA,2022-07-09,NewSubscription,2
CA,2022-07-10,ActiveSubscription,447
CA,2022-07-10,NewSubscription,1
CA,2022-07-11,ActiveSubscription,446
CA,2022-07-11,NewSubscription,3
CA,2022-07-12,ActiveSubscription,445
CA,2022-07-12,NewSubscription,3
CA,2022-07-13,ActiveSubscription,447
CA,2022-07-13,NewSubscription,10
CA,2022-07-14,ActiveSubscription,440
CA,2022-07-14,NewSubscription,5
CA,2022-07-15,ActiveSubscription,442
CA,2022-07-15,NewSubscription,4
CA,2022-07-16,ActiveSubscription,437
CA,2022-07-16,NewSubscription,2
CA,2022-07-17,ActiveSubscription,437
CA,2022-07-17,NewSubscription,4
CA,2022-07-18,ActiveSubscription,440
CA,2022-07-18,NewSubscription,7
CA,2022-07-19,ActiveSubscription,436
CA,2022-07-19,NewSubscription,2
CA,2022-07-20,ActiveSubscription,436
CA,2022-07-20,NewSubscription,4
CA,2022-07-21,ActiveSubscription,441
CA,2022-07-21,NewSubscription,3
CA,2022-07-22,ActiveSubscription,440
CA,2022-07-22,NewSubscription,4
CA,2022-07-23,ActiveSubscription,438
CA,2022-07-23,NewSubscription,2
CA,2022-07-24,ActiveSubscription,436
CA,2022-07-24,NewSubscription,5
CA,2022-07-25,ActiveSubscription,433
CA,2022-07-25,NewSubscription,3
CA,2022-07-26,ActiveSubscription,433
CA,2022-07-26,NewSubscription,3
CA,2022-07-27,ActiveSubscription,437
CA,2022-07-27,NewSubscription,6
CA,2022-07-28,ActiveSubscription,436
CA,2022-07-28,NewSubscription,2
CA,2022-07-29,ActiveSubscription,434
CA,2022-07-29,NewSubscription,6
CA,2022-07-30,ActiveSubscription,435
CA,2022-07-30,NewSubscription,6
CA,2022-07-31,ActiveSubscription,441
CA,2022-07-31,NewSubscription,5
CA,2022-08-01,ActiveSubscription,436
CA,2022-08-01,NewSubscription,1
CA,2022-08-02,ActiveSubscription,439
CA,2022-08-02,NewSubscription,3
CA,2022-08-03,ActiveSubscription,440
CA,2022-08-03,NewSubscription,2
CA,2022-08-04,ActiveSubscription,431
CA,2022-08-04,NewSubscription,5
CA,2022-08-05,ActiveSubscription,426
CA,2022-08-05,NewSubscription,9
CA,2022-08-06,ActiveSubscription,421
CA,2022-08-06,NewSubscription,4
CA,2022-08-07,ActiveSubscription,427
CA,2022-08-07,NewSubscription,1
CA,2022-08-08,ActiveSubscription,430
CA,2022-08-08,NewSubscription,4
CA,2022-08-09,ActiveSubscription,432
CA,2022-08-09,NewSubscription,6
CA,2022-08-10,ActiveSubscription,432
CA,2022-08-10,NewSubscription,6
CA,2022-08-11,ActiveSubscription,430
CA,2022-08-11,NewSubscription,5
CA,2022-08-12,ActiveSubscription,434
CA,2022-08-12,NewSubscription,6
CA,2022-08-13,ActiveSubscription,437
CA,2022-08-13,NewSubscription,6
CA,2022-08-14,ActiveSubscription,441
CA,2022-08-14,NewSubscription,5
CA,2022-08-15,ActiveSubscription,438
CA,2022-08-15,NewSubscription,7
CA,2022-08-16,ActiveSubscription,445
CA,2022-08-16,NewSubscription,6
CA,2022-08-17,ActiveSubscription,448
CA,2022-08-17,NewSubscription,3
CA,2022-08-18,ActiveSubscription,452
CA,2022-08-18,NewSubscription,6
CA,2022-08-19,ActiveSubscription,456
CA,2022-08-19,NewSubscription,5
CA,2022-08-20,ActiveSubscription,451
CA,2022-08-20,NewSubscription,5
CA,2022-08-21,ActiveSubscription,451
CA,2022-08-21,NewSubscription,7
CA,2022-08-22,ActiveSubscription,450
CA,2022-08-22,NewSubscription,7
CA,2022-08-23,ActiveSubscription,445
CA,2022-08-23,NewSubscription,9
CA,2022-08-24,ActiveSubscription,447
CA,2022-08-24,NewSubscription,5
CA,2022-08-25,ActiveSubscription,449
CA,2022-08-25,NewSubscription,6
CA,2022-08-26,ActiveSubscription,456
CA,2022-08-26,NewSubscription,4
CA,2022-08-27,ActiveSubscription,462
CA,2022-08-27,NewSubscription,5
CA,2022-08-28,ActiveSubscription,460
CA,2022-08-28,NewSubscription,3
CA,2022-08-29,ActiveSubscription,456
CA,2022-08-29,NewSubscription,7
CA,2022-08-30,ActiveSubscription,453
CA,2022-08-30,NewSubscription,5
CA,2022-08-31,ActiveSubscription,449
CA,2022-08-31,NewSubscription,7
CA,2022-09-01,ActiveSubscription,447
CA,2022-09-01,NewSubscription,5
CA,2022-09-02,ActiveSubscription,447
CA,2022-09-02,NewSubscription,5
CA,2022-09-03,ActiveSubscription,450
CA,2022-09-03,NewSubscription,3
CA,2022-09-04,ActiveSubscription,450
CA,2022-09-04,NewSubscription,3
CA,2022-09-05,ActiveSubscription,446
CA,2022-09-05,NewSubscription,4
CA,2022-09-06,ActiveSubscription,445
CA,2022-09-06,NewSubscription,5
CA,2022-09-07,ActiveSubscription,446
CA,2022-09-07,NewSubscription,7
CA,2022-09-08,ActiveSubscription,448
CA,2022-09-08,NewSubscription,7
CA,2022-09-09,ActiveSubscription,446
CA,2022-09-09,NewSubscription,12
CA,2022-09-10,ActiveSubscription,448
CA,2022-09-10,NewSubscription,3
CA,2022-09-11,ActiveSubscription,449
CA,2022-09-11,NewSubscription,7
CA,2022-09-12,ActiveSubscription,456
CA,2022-09-12,NewSubscription,8
CA,2022-09-13,ActiveSubscription,456
CA,2022-09-13,NewSubscription,4
CA,2022-09-14,ActiveSubscription,455
CA,2022-09-14,NewSubscription,10
CA,2022-09-15,ActiveSubscription,461
CA,2022-09-15,NewSubscription,7
CA,2022-09-16,ActiveSubscription,463
CA,2022-09-16,NewSubscription,7
CA,2022-09-17,ActiveSubscription,464
CA,2022-09-17,NewSubscription,1
CA,2022-09-18,ActiveSubscription,463
CA,2022-09-18,NewSubscription,5
CA,2022-09-19,ActiveSubscription,469
CA,2022-09-19,NewSubscription,7
CA,2022-09-20,ActiveSubscription,468
CA,2022-09-20,NewSubscription,4
CA,2022-09-21,ActiveSubscription,472
CA,2022-09-21,NewSubscription,5
CA,2022-09-22,ActiveSubscription,470
CA,2022-09-22,NewSubscription,7
CA,2022-09-23,ActiveSubscription,472
CA,2022-09-23,NewSubscription,6
CA,2022-09-24,ActiveSubscription,465
CA,2022-09-24,NewSubscription,6
CA,2022-09-25,ActiveSubscription,464
CA,2022-09-25,NewSubscription,3
CA,2022-09-26,ActiveSubscription,469
CA,2022-09-26,NewSubscription,4
CA,2022-09-27,ActiveSubscription,470
CA,2022-09-27,NewSubscription,7
CA,2022-09-28,ActiveSubscription,470
CA,2022-09-28,NewSubscription,6
CA,2022-09-29,ActiveSubscription,470
CA,2022-09-29,NewSubscription,5
CA,2022-09-30,ActiveSubscription,479
CA,2022-09-30,NewSubscription,7
CA,2022-10-01,ActiveSubscription,477
CA,2022-10-01,NewSubscription,2
CA,2022-10-02,ActiveSubscription,480
CA,2022-10-02,NewSubscription,5
CA,2022-10-03,ActiveSubscription,478
CA,2022-10-03,NewSubscription,8
CA,2022-10-04,ActiveSubscription,475
CA,2022-10-04,NewSubscription,6
CA,2022-10-05,ActiveSubscription,474
CA,2022-10-05,NewSubscription,5
CA,2022-10-06,ActiveSubscription,479
CA,2022-10-06,NewSubscription,5
CA,2022-10-07,ActiveSubscription,476
CA,2022-10-07,NewSubscription,5
CA,2022-10-08,ActiveSubscription,476
CA,2022-10-08,NewSubscription,3
CA,2022-10-09,ActiveSubscription,474
CA,2022-10-09,NewSubscription,1
CA,2022-10-10,ActiveSubscription,466
CA,2022-10-10,NewSubscription,3
CA,2022-10-11,ActiveSubscription,463
CA,2022-10-11,NewSubscription,3
CA,2022-10-12,ActiveSubscription,465
CA,2022-10-12,NewSubscription,3
CA,2022-10-13,ActiveSubscription,461
CA,2022-10-13,NewSubscription,2
CA,2022-10-14,ActiveSubscription,461
CA,2022-10-14,NewSubscription,6
CA,2022-10-15,ActiveSubscription,457
CA,2022-10-15,NewSubscription,3
CA,2022-10-16,ActiveSubscription,455
CA,2022-10-16,NewSubscription,7
CA,2022-10-17,ActiveSubscription,449
CA,2022-10-17,NewSubscription,5
CA,2022-10-18,ActiveSubscription,447
CA,2022-10-18,NewSubscription,8
CA,2022-10-19,ActiveSubscription,453
CA,2022-10-19,NewSubscription,10
CA,2022-10-20,ActiveSubscription,459
CA,2022-10-20,NewSubscription,2
CA,2022-10-21,ActiveSubscription,466
CA,2022-10-21,NewSubscription,5
CA,2022-10-22,ActiveSubscription,472
CA,2022-10-22,NewSubscription,2
CA,2022-10-23,ActiveSubscription,468
CA,2022-10-23,NewSubscription,2
CA,2022-10-24,ActiveSubscription,466
CA,2022-10-24,NewSubscription,1
CA,2022-10-25,ActiveSubscription,462
CA,2022-10-25,NewSubscription,2
CA,2022-10-26,ActiveSubscription,461
CA,2022-10-26,NewSubscription,8
CA,2022-10-27,ActiveSubscription,451
CA,2022-10-27,NewSubscription,8
CA,2022-10-28,ActiveSubscription,450
CA,2022-10-28,NewSubscription,3
CA,2022-10-29,ActiveSubscription,452
CA,2022-10-29,NewSubscription,2
CA,2022-10-30,ActiveSubscription,452
CA,2022-10-31,ActiveSubscription,447
CA,2022-10-31,NewSubscription,4
CA,2022-11-01,ActiveSubscription,445
CA,2022-11-01,NewSubscription,5
CA,2022-11-02,ActiveSubscription,443
CA,2022-11-02,NewSubscription,10
CA,2022-11-03,ActiveSubscription,445
CA,2022-11-03,NewSubscription,8
CA,2022-11-04,ActiveSubscription,454
CA,2022-11-04,NewSubscription,6
CA,2022-11-05,ActiveSubscription,456
CA,2022-11-05,NewSubscription,1
CA,2022-11-06,ActiveSubscription,457
CA,2022-11-06,NewSubscription,3
CA,2022-11-07,ActiveSubscription,455
CA,2022-11-07,NewSubscription,1
CA,2022-11-08,ActiveSubscription,454
CA,2022-11-08,NewSubscription,3
CA,2022-11-09,ActiveSubscription,451
CA,2022-11-09,NewSubscription,5
CA,2022-11-10,ActiveSubscription,446
CA,2022-11-10,NewSubscription,4
CA,2022-11-11,ActiveSubscription,450
CA,2022-11-11,NewSubscription,6
CA,2022-11-12,ActiveSubscription,446
CA,2022-11-12,NewSubscription,3
CA,2022-11-13,ActiveSubscription,451
CA,2022-11-13,NewSubscription,7
CA,2022-11-14,ActiveSubscription,456
CA,2022-11-14,NewSubscription,4
CA,2022-11-15,ActiveSubscription,465
CA,2022-11-15,NewSubscription,4
CA,2022-11-16,ActiveSubscription,464
CA,2022-11-16,NewSubscription,5
CA,2022-11-17,ActiveSubscription,463
CA,2022-11-17,NewSubscription,3
CA,2022-11-18,ActiveSubscription,456
CA,2022-11-18,NewSubscription,3
CA,2022-11-19,ActiveSubscription,456
CA,2022-11-19,NewSubscription,5
CA,2022-11-20,ActiveSubscription,453
CA,2022-11-20,NewSubscription,6
CA,2022-11-21,ActiveSubscription,450
CA,2022-11-21,NewSubscription,3
CA,2022-11-22,ActiveSubscription,454
CA,2022-11-22,NewSubscription,6
CA,2022-11-23,ActiveSubscription,463
CA,2022-11-23,NewSubscription,4
CA,2022-11-24,ActiveSubscription,462
CA,2022-11-24,NewSubscription,11
CA,2022-11-25,ActiveSubscription,464
CA,2022-11-25,NewSubscription,7
CA,2022-11-26,ActiveSubscription,464
CA,2022-11-26,NewSubscription,5
CA,2022-11-27,ActiveSubscription,467
CA,2022-11-27,NewSubscription,6
CA,2022-11-28,ActiveSubscription,467
CA,2022-11-28,NewSubscription,8
CA,2022-11-29,ActiveSubscription,458
CA,2022-11-29,NewSubscription,5
CA,2022-11-30,ActiveSubscription,456
CA,2022-11-30,NewSubscription,7
CA,2022-12-01,ActiveSubscription,462
CA,2022-12-01,NewSubscription,8
CA,2022-12-02,ActiveSubscription,458
CA,2022-12-02,NewSubscription,1
CA,2022-12-03,ActiveSubscription,465
CA,2022-12-03,NewSubscription,1
CA,2022-12-04,ActiveSubscription,471
CD,2022-04-16,NewSubscription,1
CD,2022-04-19,ActiveSubscription,1
CD,2022-04-20,ActiveSubscription,1
CD,2022-04-21,ActiveSubscription,1
CD,2022-04-22,ActiveSubscription,1
CD,2022-04-23,ActiveSubscription,1
CD,2022-04-24,ActiveSubscription,1
CD,2022-04-25,ActiveSubscription,1
CD,2022-04-26,ActiveSubscription,1
CD,2022-04-27,ActiveSubscription,1
CD,2022-04-28,ActiveSubscription,1
CD,2022-04-29,ActiveSubscription,1
CD,2022-04-30,ActiveSubscription,1
CD,2022-05-01,ActiveSubscription,1
CD,2022-05-01,NewSubscription,1
CD,2022-05-02,ActiveSubscription,1
CD,2022-05-03,ActiveSubscription,1
CD,2022-05-04,ActiveSubscription,2
CD,2022-05-05,ActiveSubscription,2
CD,2022-05-06,ActiveSubscription,2
CD,2022-05-07,ActiveSubscription,2
CD,2022-05-08,ActiveSubscription,2
CD,2022-05-09,ActiveSubscription,2
CD,2022-05-10,ActiveSubscription,2
CD,2022-05-11,ActiveSubscription,2
CD,2022-05-12,ActiveSubscription,2
CD,2022-05-13,ActiveSubscription,2
CD,2022-05-14,ActiveSubscription,2
CD,2022-05-15,ActiveSubscription,2
CD,2022-05-16,ActiveSubscription,2
CD,2022-05-17,ActiveSubscription,2
CD,2022-05-18,ActiveSubscription,2
CD,2022-05-19,ActiveSubscription,2
CD,2022-05-20,ActiveSubscription,2
CD,2022-05-21,ActiveSubscription,2
CD,2022-05-22,ActiveSubscription,2
CD,2022-05-23,ActiveSubscription,2
CD,2022-05-24,ActiveSubscription,2
CD,2022-05-25,ActiveSubscription,2
CD,2022-05-26,ActiveSubscription,2
CD,2022-05-27,ActiveSubscription,2
CD,2022-05-28,ActiveSubscription,2
CD,2022-05-29,ActiveSubscription,2
CD,2022-05-30,ActiveSubscription,2
CD,2022-05-31,ActiveSubscription,2
CD,2022-06-01,ActiveSubscription,2
CD,2022-06-02,ActiveSubscription,2
CD,2022-06-03,ActiveSubscription,2
CD,2022-06-04,ActiveSubscription,2
CD,2022-06-05,ActiveSubscription,2
CD,2022-06-06,ActiveSubscription,2
CD,2022-06-07,ActiveSubscription,2
CD,2022-06-08,ActiveSubscription,2
CD,2022-06-09,ActiveSubscription,2
CD,2022-06-10,ActiveSubscription,2
CD,2022-06-11,ActiveSubscription,2
CD,2022-06-12,ActiveSubscription,2
CD,2022-06-13,ActiveSubscription,2
CD,2022-06-14,ActiveSubscription,2
CD,2022-06-15,ActiveSubscription,2
CD,2022-06-16,ActiveSubscription,2
CD,2022-06-17,ActiveSubscription,2
CD,2022-06-18,ActiveSubscription,2
CD,2022-06-19,ActiveSubscription,2
CD,2022-06-20,ActiveSubscription,2
CD,2022-06-21,ActiveSubscription,2
CD,2022-06-22,ActiveSubscription,2
CD,2022-06-23,ActiveSubscription,2
CD,2022-06-24,ActiveSubscription,2
CD,2022-06-25,ActiveSubscription,2
CD,2022-06-26,ActiveSubscription,2
CD,2022-06-27,ActiveSubscription,2
CD,2022-06-28,ActiveSubscription,2
CD,2022-06-29,ActiveSubscription,2
CD,2022-06-30,ActiveSubscription,2
CD,2022-07-01,ActiveSubscription,2
CD,2022-07-02,ActiveSubscription,2
CD,2022-07-03,ActiveSubscription,2
CD,2022-07-04,ActiveSubscription,2
CD,2022-07-05,ActiveSubscription,2
CD,2022-07-06,ActiveSubscription,2
CD,2022-07-07,ActiveSubscription,2
CD,2022-07-08,ActiveSubscription,2
CD,2022-07-09,ActiveSubscription,2
CD,2022-07-10,ActiveSubscription,2
CD,2022-07-11,ActiveSubscription,2
CD,2022-07-12,ActiveSubscription,2
CD,2022-07-13,ActiveSubscription,2
CD,2022-07-14,ActiveSubscription,2
CD,2022-07-15,ActiveSubscription,2
CD,2022-07-16,ActiveSubscription,2
CD,2022-07-17,ActiveSubscription,3
CD,2022-07-17,NewSubscription,1
CD,2022-07-18,ActiveSubscription,3
CD,2022-07-19,ActiveSubscription,2
CD,2022-07-20,ActiveSubscription,2
CD,2022-07-21,ActiveSubscription,3
CD,2022-07-22,ActiveSubscription,3
CD,2022-07-23,ActiveSubscription,3
CD,2022-07-24,ActiveSubscription,3
CD,2022-07-25,ActiveSubscription,3
CD,2022-07-26,ActiveSubscription,3
CD,2022-07-27,ActiveSubscription,2
CD,2022-07-28,ActiveSubscription,2
CD,2022-07-29,ActiveSubscription,2
CD,2022-07-30,ActiveSubscription,2
CD,2022-07-31,ActiveSubscription,2
CD,2022-08-01,ActiveSubscription,2
CD,2022-08-02,ActiveSubscription,2
CD,2022-08-03,ActiveSubscription,2
CD,2022-08-04,ActiveSubscription,2
CD,2022-08-05,ActiveSubscription,2
CD,2022-08-06,ActiveSubscription,2
CD,2022-08-07,ActiveSubscription,2
CD,2022-08-08,ActiveSubscription,2
CD,2022-08-09,ActiveSubscription,2
CD,2022-08-10,ActiveSubscription,2
CD,2022-08-11,ActiveSubscription,2
CD,2022-08-12,ActiveSubscription,2
CD,2022-08-13,ActiveSubscription,2
CD,2022-08-14,ActiveSubscription,2
CD,2022-08-15,ActiveSubscription,2
CD,2022-08-16,ActiveSubscription,2
CD,2022-08-17,ActiveSubscription,1
CD,2022-08-18,ActiveSubscription,1
CD,2022-08-19,ActiveSubscription,2
CD,2022-08-20,ActiveSubscription,2
CD,2022-08-21,ActiveSubscription,2
CD,2022-08-22,ActiveSubscription,2
CD,2022-08-23,ActiveSubscription,2
CD,2022-08-24,ActiveSubscription,2
CD,2022-08-25,ActiveSubscription,2
CD,2022-08-26,ActiveSubscription,2
CD,2022-08-27,ActiveSubscription,2
CD,2022-08-28,ActiveSubscription,2
CD,2022-08-29,ActiveSubscription,2
CD,2022-08-30,ActiveSubscription,2
CD,2022-08-31,ActiveSubscription,2
CD,2022-09-01,ActiveSubscription,2
CD,2022-09-02,ActiveSubscription,2
CD,2022-09-03,ActiveSubscription,2
CD,2022-09-04,ActiveSubscription,2
CD,2022-09-05,ActiveSubscription,2
CD,2022-09-06,ActiveSubscription,2
CD,2022-09-07,ActiveSubscription,2
CD,2022-09-08,ActiveSubscription,2
CD,2022-09-09,ActiveSubscription,2
CD,2022-09-10,ActiveSubscription,2
CD,2022-09-10,NewSubscription,1
CD,2022-09-11,ActiveSubscription,2
CD,2022-09-12,ActiveSubscription,2
CD,2022-09-13,ActiveSubscription,3
CD,2022-09-14,ActiveSubscription,3
CD,2022-09-15,ActiveSubscription,3
CD,2022-09-16,ActiveSubscription,3
CD,2022-09-17,ActiveSubscription,3
CD,2022-09-18,ActiveSubscription,3
CD,2022-09-19,ActiveSubscription,3
CD,2022-09-20,ActiveSubscription,2
CD,2022-09-21,ActiveSubscription,2
CD,2022-09-22,ActiveSubscription,2
CD,2022-09-23,ActiveSubscription,2
CD,2022-09-24,ActiveSubscription,2
CD,2022-09-25,ActiveSubscription,2
CD,2022-09-26,ActiveSubscription,2
CD,2022-09-27,ActiveSubscription,2
CD,2022-09-28,ActiveSubscription,2
CD,2022-09-29,ActiveSubscription,2
CD,2022-09-30,ActiveSubscription,2
CD,2022-10-01,ActiveSubscription,2
CD,2022-10-02,ActiveSubscription,2
CD,2022-10-03,ActiveSubscription,2
CD,2022-10-04,ActiveSubscription,2
CD,2022-10-05,ActiveSubscription,2
CD,2022-10-06,ActiveSubscription,2
CD,2022-10-07,ActiveSubscription,2
CD,2022-10-08,ActiveSubscription,2
CD,2022-10-09,ActiveSubscription,2
CD,2022-10-10,ActiveSubscription,2
CD,2022-10-11,ActiveSubscription,2
CD,2022-10-12,ActiveSubscription,2
CD,2022-10-13,ActiveSubscription,2
CD,2022-10-14,ActiveSubscription,2
CD,2022-10-15,ActiveSubscription,2
CD,2022-10-16,ActiveSubscription,2
CD,2022-10-17,ActiveSubscription,2
CD,2022-10-18,ActiveSubscription,2
CD,2022-10-19,ActiveSubscription,2
CD,2022-10-20,ActiveSubscription,2
CD,2022-10-21,ActiveSubscription,2
CD,2022-10-22,ActiveSubscription,2
CD,2022-10-23,ActiveSubscription,2
CD,2022-10-24,ActiveSubscription,2
CD,2022-10-25,ActiveSubscription,2
CD,2022-10-26,ActiveSubscription,2
CD,2022-10-27,ActiveSubscription,2
CD,2022-10-28,ActiveSubscription,2
CD,2022-10-29,ActiveSubscription,2
CD,2022-10-30,ActiveSubscription,2
CD,2022-10-31,ActiveSubscription,2
CD,2022-11-01,ActiveSubscription,2
CD,2022-11-02,ActiveSubscription,2
CD,2022-11-03,ActiveSubscription,2
CD,2022-11-04,ActiveSubscription,2
CD,2022-11-05,ActiveSubscription,2
CD,2022-11-06,ActiveSubscription,2
CD,2022-11-07,ActiveSubscription,2
CD,2022-11-08,ActiveSubscription,2
CD,2022-11-09,ActiveSubscription,2
CD,2022-11-10,ActiveSubscription,2
CD,2022-11-11,ActiveSubscription,2
CD,2022-11-12,ActiveSubscription,2
CD,2022-11-13,ActiveSubscription,2
CD,2022-11-14,ActiveSubscription,2
CD,2022-11-15,ActiveSubscription,2
CD,2022-11-16,ActiveSubscription,2
CD,2022-11-17,ActiveSubscription,2
CD,2022-11-18,ActiveSubscription,2
CD,2022-11-19,ActiveSubscription,2
CD,2022-11-20,ActiveSubscription,2
CD,2022-11-21,ActiveSubscription,2
CD,2022-11-22,ActiveSubscription,2
CD,2022-11-23,ActiveSubscription,2
CD,2022-11-24,ActiveSubscription,2
CD,2022-11-25,ActiveSubscription,1
CD,2022-11-26,ActiveSubscription,1
CD,2022-11-27,ActiveSubscription,1
CD,2022-11-28,ActiveSubscription,1
CD,2022-11-29,ActiveSubscription,1
CD,2022-11-30,ActiveSubscription,1
CD,2022-12-01,ActiveSubscription,1
CD,2022-12-02,ActiveSubscription,1
CD,2022-12-03,ActiveSubscription,1
CD,2022-12-04,ActiveSubscription,1
CG,2022-01-13,NewSubscription,1
CG,2022-01-16,ActiveSubscription,1
CG,2022-01-17,ActiveSubscription,1
CG,2022-01-18,ActiveSubscription,1
CG,2022-01-19,ActiveSubscription,1
